PERIOD A PARAMETER,PERIOD B PARAMETER,ACCTTREE LEVEL03 FRIENDLY NAME,ACCTTREE LEVEL04,ACCT,SPD KEY CODE,SPDTYPE,FUND_CODE,DEPT_ID,PGM_CODE,PROJ_ID,ACTIVITY ID,SUBCLASS_CODE,GM SPONSOR BUDGET,BUDGET CONT,BUDGET TEMP,BUDGET,PERIOD ACTUALS,FY ACTUALS,ACTUALS,BUDGET SPENT PCNT,BUDGET BAL BEFORE ENCUMBS,BUDGET BAL BEFORE ENCUMBS PCNT,ENCUMBS,BUDGET BAL AFTER ENCUMBS1,BUDGET BAL AFTER ENCUMBS1 PCNT,FNA ENCUMBS,TOTAL ENCUMBS,BUDGET BAL AFTER ENCUMBS,BUDGET BAL AFTER ENCUMBS PCNT,PRIOR YEAR ACTUALS,CURRENT/PREVIOUS,ACCTTREE LEVEL0605 SUBTOTALING,ACCTTREE LEVEL04,ACCTTREE LEVEL036,ACCTTREE LEVEL035
1,998,EXPENDITURES,OPERATING EXPENSES,515179 -- ID PEST CONTROL SERVICES,12025532,12025532 -- UMC FOOD SERVICE I,20,10431,15625, , , ,0,0,0,0,-0.47,-0.47,-0.47,,0.47,,0,0.47,,0,0,0.47,,-0.06,7.83333333,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515180 -- ID PEST CONTROL SUPPLIES,12025532,12025532 -- UMC FOOD SERVICE I,20,10431,15625, , , ,0,0,0,0,0.14,0.14,0.14,,-0.14,,0,-0.14,,0,0,-0.14,,0.2,0.7,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515181 -- ID RECYCLING SERVICES,12025532,12025532 -- UMC FOOD SERVICE I,20,10431,15625, , , ,0,0,0,0,0.4,0.4,0.4,,-0.4,,0,-0.4,,0,0,-0.4,,-0.27,-1.48148148,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515181 -- ID RECYCLING SERVICES,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,13736.27,13736.27,13736.27,,-13736.27,,0,-13736.27,,0,0,-13736.27,,6391.21,2.14924404,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515191 -- ID BLDG RENOVATION & REMODEL,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,561.6,561.6,561.6,,-561.6,,0,-561.6,,0,0,-561.6,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515192 -- ID BLDG MAINT & REPAIR,12001201,12001201 -- PAINT AND SIGNAGE,20,10440,66581, , , ,0,0,0,0,43604.73,43604.73,43604.73,,-43604.73,,0,-43604.73,,0,0,-43604.73,,172.29,253.089152,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515192 -- ID BLDG MAINT & REPAIR,12001210,12001210 -- DDC CONTROLS 2ND/3RD FLOOR,20,10440,67240, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,430.7,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515192 -- ID BLDG MAINT & REPAIR,12000878,12000878 -- HVAC&ENERGY PROJECTS,20,10440,62632, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515192 -- ID BLDG MAINT & REPAIR,12001303,12001303 -- CONNECTION PROGRAM PLAN,20,10440,69433, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,-49217.76,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515192 -- ID BLDG MAINT & REPAIR,12001304,12001304 -- ELECTRICAL PANEL PROJECT,20,10440,69434, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,7860.39,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515192 -- ID BLDG MAINT & REPAIR,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,30211.08,30211.08,30211.08,,-30211.08,,0,-30211.08,,0,0,-30211.08,,40761.64,0.74116449,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515192 -- ID BLDG MAINT & REPAIR,12001305,12001305 -- CR1740-KITCHEN HALLWAY UPGRADE,20,10440,69435, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,39420.76,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515192 -- ID BLDG MAINT & REPAIR,12001495,12001495 -- UMC401 REMODEL PROJECT,20,10440,72047, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515192 -- ID BLDG MAINT & REPAIR,12001496,12001496 -- 4TH FLOOR DDC CONTROLS,20,10440,72048, , , ,0,0,0,0,-32406.43,-32406.43,-32406.43,,32406.43,,0,32406.43,,0,0,32406.43,,32406.43,-1,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515192 -- ID BLDG MAINT & REPAIR,12001287,12001287 -- RECOMM MECH SYSTEMS,20,10440,68160, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515192 -- ID BLDG MAINT & REPAIR,12001494,12001494 -- REMODEL PROGRAM SPACE,20,10440,71739, , , ,0,0,0,0,-6119.85,-6119.85,-6119.85,,6119.85,,0,6119.85,,0,0,6119.85,,6119.85,-1,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515192 -- ID BLDG MAINT & REPAIR,12001497,12001497 -- ELECTRICAL SWITCHGEAR,20,10440,72049, , , ,0,0,0,0,1115.25,1115.25,1115.25,,-1115.25,,0,-1115.25,,0,0,-1115.25,,66484.81,0.01677451,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515192 -- ID BLDG MAINT & REPAIR,12001745,12001745 -- ATRIUM PROJECT,20,10440,76320, , , ,0,0,0,0,490.61,490.61,490.61,,-490.61,,0,-490.61,,0,0,-490.61,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515192 -- ID BLDG MAINT & REPAIR,12000979,12000979 -- CARPET REPLACEMENT,20,10440,64168, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,110153.94,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515192 -- ID BLDG MAINT & REPAIR,12001302,12001302 -- EAST DOCK SNOWMELT,20,10440,69432, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,16552.52,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515192 -- ID BLDG MAINT & REPAIR,12016650,12016650 -- UMC OPERATIONS,20,10430,15623, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515193 -- ID GROUNDS MAINT & REPAIR,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,3829.73,3829.73,3829.73,,-3829.73,,0,-3829.73,,0,0,-3829.73,,4196.14,0.91267927,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515194 -- ID UTILITY MAINT & REPAIR,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,1453.34,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515195 -- ID TRASH COLLECTION,12025532,12025532 -- UMC FOOD SERVICE I,20,10431,15625, , , ,0,0,0,0,0.1,0.1,0.1,,-0.1,,0,-0.1,,0,0,-0.1,,-0.2,-0.5,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515195 -- ID TRASH COLLECTION,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,2947.47,2947.47,2947.47,,-2947.47,,0,-2947.47,,0,0,-2947.47,,5280.89,0.55813887,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515195 -- ID TRASH COLLECTION,12028972,12028972 -- UMC GAMES AREA I,20,10437,15646, , , ,0,0,0,0,304.93,304.93,304.93,,-304.93,,0,-304.93,,0,0,-304.93,,546.31,0.55816295,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,515199 -- ID PLANT MAINT & REPAIR,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,301.21,301.21,301.21,,-301.21,,0,-301.21,,0,0,-301.21,,249.76,1.20599776,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,517600 -- CUSTODIAL SUPPLIES,12001500,12001500 -- BUSINESS CONTINUITY,20,10430,72578, , , ,0,0,0,0,154.59,154.59,154.59,,-154.59,,0,-154.59,,0,0,-154.59,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,517600 -- CUSTODIAL SUPPLIES,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,12.36,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,517600 -- CUSTODIAL SUPPLIES,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,46568.73,46568.73,46568.73,,-46568.73,,0,-46568.73,,0,0,-46568.73,,64100.78,0.72649241,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,517600 -- CUSTODIAL SUPPLIES,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,0,0,548.13,548.13,548.13,,-548.13,,0,-548.13,,0,0,-548.13,,469.01,1.16869576,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,517699 -- ID CUSTODIAL & LAUNDRY,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,100.8,100.8,100.8,,-100.8,,0,-100.8,,0,0,-100.8,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,522601 -- FOOD SUPPLIES,12001303,12001303 -- CONNECTION PROGRAM PLAN,20,10440,69433, , , ,0,0,0,0,406.05,406.05,406.05,,-406.05,,0,-406.05,,0,0,-406.05,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,522601 -- FOOD SUPPLIES,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,0,0,223.61,223.61,223.61,,-223.61,,0,-223.61,,0,0,-223.61,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,522612 -- PAPERGOODS/PLASTIC SUPPLIES,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,527601 -- INSTRUCTIONAL SUPPLIES,12030742,12030742 -- UMC MAINT & OP II,20,10432,15632, , , ,0,0,0,0,250,250,250,,-250,,0,-250,,0,0,-250,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,527601 -- INSTRUCTIONAL SUPPLIES,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,130,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,527601 -- INSTRUCTIONAL SUPPLIES,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,0,0,255,255,255,,-255,,0,-255,,0,0,-255,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,527601 -- INSTRUCTIONAL SUPPLIES,12001556,12001556 -- ALCOHOL AGENT-TIPS,20,10433,73474, , , ,0,0,0,0,1020.18,1020.18,1020.18,,-1020.18,,0,-1020.18,,0,0,-1020.18,,660.46,1.5446507,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,527601 -- INSTRUCTIONAL SUPPLIES,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,360,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,527601 -- INSTRUCTIONAL SUPPLIES,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,0,0,531.16,531.16,531.16,,-531.16,,0,-531.16,,0,0,-531.16,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,527601 -- INSTRUCTIONAL SUPPLIES,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,186.61,186.61,186.61,,-186.61,,0,-186.61,,0,0,-186.61,,325,0.57418462,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,527602 -- INSTRUCTIONAL SERVICES,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,285,285,285,,-285,,0,-285,,0,0,-285,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,527602 -- INSTRUCTIONAL SERVICES,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,0,0,931,931,931,,-931,,0,-931,,0,0,-931,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,527602 -- INSTRUCTIONAL SERVICES,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,362.75,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,527602 -- INSTRUCTIONAL SERVICES,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,700,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,527602 -- INSTRUCTIONAL SERVICES,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,9968,9968,9968,,-9968,,0,-9968,,0,0,-9968,,4699,2.1213024,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,530101 -- LAB & TECH SHOP SUPPLIES,12001500,12001500 -- BUSINESS CONTINUITY,20,10430,72578, , , ,0,0,0,0,450,450,450,,-450,,0,-450,,0,0,-450,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537600 -- EQUIPMENT < $5000,12031643,12031643 -- SF CAPITAL PROJECTS,20,10439,15650, , , ,0,0,0,0,11228.18,11228.18,11228.18,,-11228.18,,0,-11228.18,,0,0,-11228.18,,6772.97,1.65779267,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537600 -- EQUIPMENT < $5000,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,0,0,2039.21,2039.21,2039.21,,-2039.21,,0,-2039.21,,0,0,-2039.21,,18302.08,0.11141958,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537600 -- EQUIPMENT < $5000,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,75.1,75.1,75.1,,-75.1,,0,-75.1,,0,0,-75.1,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537600 -- EQUIPMENT < $5000,12035037,12035037 -- UMC-BUILDING SP-1,20,10432,25997, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,183.39,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537600 -- EQUIPMENT < $5000,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,441,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537600 -- EQUIPMENT < $5000,12001303,12001303 -- CONNECTION PROGRAM PLAN,20,10440,69433, , , ,0,0,0,0,14680.14,14680.14,14680.14,,-14680.14,,0,-14680.14,,0,0,-14680.14,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537600 -- EQUIPMENT < $5000,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,0,0,14.79,14.79,14.79,,-14.79,,0,-14.79,,0,0,-14.79,,1286.49,0.0114964,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537600 -- EQUIPMENT < $5000,12001202,12001202 -- SMART ROOMS,20,10440,66582, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,16355.19,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537600 -- EQUIPMENT < $5000,12000780,12000780 -- PRIOR YEAR EARMARKS,20,10439,60408, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,12351,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537600 -- EQUIPMENT < $5000,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,13319.92,13319.92,13319.92,,-13319.92,,0,-13319.92,,0,0,-13319.92,,53753.04,0.24779845,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537600 -- EQUIPMENT < $5000,12001494,12001494 -- REMODEL PROGRAM SPACE,20,10440,71739, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537600 -- EQUIPMENT < $5000,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,0,0,19.43,19.43,19.43,,-19.43,,0,-19.43,,0,0,-19.43,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537603 -- FURNITURE < $5000,12031643,12031643 -- SF CAPITAL PROJECTS,20,10439,15650, , , ,0,0,0,0,69831.28,69831.28,69831.28,,-69831.28,,0,-69831.28,,0,0,-69831.28,,9263.03,7.53870818,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537603 -- FURNITURE < $5000,12001303,12001303 -- CONNECTION PROGRAM PLAN,20,10440,69433, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537603 -- FURNITURE < $5000,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,104.99,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537603 -- FURNITURE < $5000,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,7879.92,7879.92,7879.92,,-7879.92,,0,-7879.92,,0,0,-7879.92,,1289.99,6.10851247,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537604 -- UNIFORMS,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,2867.25,2867.25,2867.25,,-2867.25,,0,-2867.25,,0,0,-2867.25,,11635.95,0.24641306,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537604 -- UNIFORMS,12001639,12001639 -- UMC SECURITY,20,10432,74569, , , ,0,0,0,0,2504.25,2504.25,2504.25,,-2504.25,,0,-2504.25,,0,0,-2504.25,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537604 -- UNIFORMS,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,353.6,353.6,353.6,,-353.6,,0,-353.6,,0,0,-353.6,,801.83,0.44099123,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537604 -- UNIFORMS,12024213,12024213 -- UMC RECEPTION DESK,20,10432,15628, , , ,0,0,0,0,608.5,608.5,608.5,,-608.5,,0,-608.5,,0,0,-608.5,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537605 -- TOOLS,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,3524.98,3524.98,3524.98,,-3524.98,,0,-3524.98,,0,0,-3524.98,,2360.61,1.49324963,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,537605 -- TOOLS,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,9.28,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,540100 -- FREIGHT,12031643,12031643 -- SF CAPITAL PROJECTS,20,10439,15650, , , ,0,0,0,0,240.14,240.14,240.14,,-240.14,,0,-240.14,,0,0,-240.14,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,540100 -- FREIGHT,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,33.28,33.28,33.28,,-33.28,,0,-33.28,,0,0,-33.28,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,540104 -- STORAGE SERVICES,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,0,0,211.68,211.68,211.68,,-211.68,,0,-211.68,,0,0,-211.68,,205.92,1.02797203,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,542610 -- BOND ISSUANCE COSTS,12046905,12046905 -- UMC EXPANSION BONDS FEES,20,10438,29382, , , ,0,0,0,0,97.25,97.25,97.25,,-97.25,,0,-97.25,,0,0,-97.25,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,545000 -- INSURANCE GENERAL BUDGET,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,3173,3173,0,0,0,0,3173,1,0,3173,1,0,0,3173,1,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,545000 -- INSURANCE GENERAL BUDGET,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,135587,135587,0,0,0,0,135587,1,0,135587,1,0,0,135587,1,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,545107 -- INSURANCE PREMIUMS,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,154435.56,154435.56,154435.56,,-154435.56,,0,-154435.56,,0,0,-154435.56,,122645.65,1.25920128,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,545107 -- INSURANCE PREMIUMS,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,1591.73,1591.73,1591.73,,-1591.73,,0,-1591.73,,0,0,-1591.73,,1470.78,1.08223528,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,545109 -- INSURANCE ADMIN MGMT FEES,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,2856,2856,2856,,-2856,,0,-2856,,0,0,-2856,,2294,1.24498692,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,545109 -- INSURANCE ADMIN MGMT FEES,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,748,748,748,,-748,,0,-748,,0,0,-748,,496,1.50806452,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550100 -- OFFICIAL FUNCTIONS,12000875,12000875 -- PIZZA STU LEADERSHIP FUNDS,20,10430,62526, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,1532.37,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550100 -- OFFICIAL FUNCTIONS,12001034,12001034 -- ART PROGRAM,20,10430,65942, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,689.2,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550100 -- OFFICIAL FUNCTIONS,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,3155.02,3155.02,3155.02,,-3155.02,,0,-3155.02,,0,0,-3155.02,,7059.01,0.44694936,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550100 -- OFFICIAL FUNCTIONS,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,0,0,291.64,291.64,291.64,,-291.64,,0,-291.64,,0,0,-291.64,,727.05,0.40112785,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550100 -- OFFICIAL FUNCTIONS,12024213,12024213 -- UMC RECEPTION DESK,20,10432,15628, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550100 -- OFFICIAL FUNCTIONS,12001286,12001286 -- EVENING PROG/ASSESSMENT,20,10430,68098, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,2242.79,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550100 -- OFFICIAL FUNCTIONS,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,0,0,3932.18,3932.18,3932.18,,-3932.18,,0,-3932.18,,0,0,-3932.18,,4440.74,0.88547855,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550100 -- OFFICIAL FUNCTIONS,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,224,224,224,,-224,,0,-224,,0,0,-224,,859.39,0.26065,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550100 -- OFFICIAL FUNCTIONS,12000876,12000876 -- SUBWAY STU LEADERSHIP FUNDS,20,10430,62527, , , ,0,0,0,0,235.09,235.09,235.09,,-235.09,,0,-235.09,,0,0,-235.09,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550100 -- OFFICIAL FUNCTIONS,12001556,12001556 -- ALCOHOL AGENT-TIPS,20,10433,73474, , , ,0,0,0,0,100.25,100.25,100.25,,-100.25,,0,-100.25,,0,0,-100.25,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550100 -- OFFICIAL FUNCTIONS,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,0,0,102.88,102.88,102.88,,-102.88,,0,-102.88,,0,0,-102.88,,1159.89,0.08869807,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550100 -- OFFICIAL FUNCTIONS,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,5697.39,5697.39,5697.39,,-5697.39,,0,-5697.39,,0,0,-5697.39,,4402.9,1.29400849,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550101 -- PERF/SUPP AWARDS CASH-NONEMPL,12001034,12001034 -- ART PROGRAM,20,10430,65942, , , ,0,0,0,0,1500,1500,1500,,-1500,,0,-1500,,0,0,-1500,,1500,1,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550105 -- PERF/SUPP AWARDS NCASH NONEMPL,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,0,0,217.98,217.98,217.98,,-217.98,,0,-217.98,,0,0,-217.98,,359.98,0.60553364,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550108 -- NONCSH PARTICIP/RECOG NONEMPL,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,0,0,100.59,100.59,100.59,,-100.59,,0,-100.59,,0,0,-100.59,,529.4,0.19000756,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550108 -- NONCSH PARTICIP/RECOG NONEMPL,12000876,12000876 -- SUBWAY STU LEADERSHIP FUNDS,20,10430,62527, , , ,0,0,0,0,250.85,250.85,250.85,,-250.85,,0,-250.85,,0,0,-250.85,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550108 -- NONCSH PARTICIP/RECOG NONEMPL,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,248.06,0,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550300 -- STUDENT FUNCTIONS,12000876,12000876 -- SUBWAY STU LEADERSHIP FUNDS,20,10430,62527, , , ,0,0,0,0,911.9,911.9,911.9,,-911.9,,0,-911.9,,0,0,-911.9,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550300 -- STUDENT FUNCTIONS,12001034,12001034 -- ART PROGRAM,20,10430,65942, , , ,0,0,0,0,78.4,78.4,78.4,,-78.4,,0,-78.4,,0,0,-78.4,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550300 -- STUDENT FUNCTIONS,12001286,12001286 -- EVENING PROG/ASSESSMENT,20,10430,68098, , , ,0,0,0,0,1062.74,1062.74,1062.74,,-1062.74,,0,-1062.74,,0,0,-1062.74,,0,,,,,
1,998,EXPENDITURES,OPERATING EXPENSES,550300 -- STUDENT FUNCTIONS,12000875,12000875 -- PIZZA STU LEADERSHIP FUNDS,20,10430,62526, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,341.15,0,,,,
